날짜,광물이름,보고서 내용
202402,몰리브덴,"칠레 광산기업 안토파가스타(Antofagasta), 2023년 몰리브덴 · 구리 증산‐작년 동사의 몰리브덴 생산량은 11,000톤으로 전년비 11% 증가. 4Q 동사의 몰리브덴 생산량은자사 칠레 센티넬라(Centinela) 광산의 회수율 감소로 전년비 9% 감소. 2024년 동사의 몰리브덴생산 목표는 11,000~12,500톤‐자사 칠레 로스 펠람브레스(Los Pelambres) 광산의 증산으로 작년 동사의 구리 생산량은660,600톤으로 전년비 2% 증가, 4Q 구리 생산량은 191,500톤으로 전년비 10% 증가. 2024년동사의 구리 생산 목표는 작년보다 10,000~40,000톤 많은 670,000~710,000톤 중국, 2023년 페로몰리브덴(FeMo) 수출 전년비 37% 감소‐내수가 상승 및 해외시장에서 수익률 저하로 2023년 중국의 페로몰리브덴 수출량은 8,522톤으로전년도 13,483톤보다 37% 감소. 12월 수출량은 582톤으로 전년 동월비 61% 감소. 최대 수출국인도네시아 수출량은 총수출의 78%인 6,670톤으로 전년비 30% 감소"
202402,몰리브덴,"중국, 2023년 몰리브덴 정광 수입 전년비 23% 증가‐페로몰리브덴 합금 생산업계의 수요 증가로 작년 중국의 몰리브덴 정광 수입량은 총 50,691톤으로 전년도 41,194톤보다 23% 증가. 이 중 로스팅 안된 정광 수입량은 39,679톤으로 전년비17% 증가, 로스팅된 정광 11,012톤으로 약 51% 증가. 철강업계의 견조한 현물 수요에 따라합금가격이 상승했고 이것이 합금업계의 가동률을 높여 정광 수요를 견인함 중국 철강업계, 2월 페로몰리브덴 구매 입찰가 인하‐춘절 연휴의 수요감소에 대비한 합금 생산업계의 제안가 인하에 따라 철강업계는 2월 납품 페로몰리브덴 합금 입찰가 인하. 국영 Taiyuan Iron and Steel은 페로몰리브덴(60%)을 인수어음213,500위안/톤($29,824/t)(또는 함몰리브덴 356위안/kg)로 이전 입찰보다 1,500위안/톤 인하. Baosteel도 합금(60%) 약 300톤을 인수어음 212,800~213,500위안/톤으로 1월 중순의215,000위안/톤보다 인하"
202402,몰리브덴,"중국 시장, 1월 몰리브덴 가격 추이‐몰리브덴 정광(45% min) : 현물시장의 공급부족으로 월말 시세는 3,260~3,310위안/mtu(U$20.4~20.7/lb)(EXW D/P)로 전월 말 대비 140위안/mtu(U$ 0.9/lb) 상승‐산화몰리브덴(50% min) : 생산비 상승으로 월말 시세는 3,370~3,420위안/mtu(U$23.5~23.8/lb)(EXW D/P)로 전월 말 대비 140위안/mtu(U$ 0.9/lb) 상승"
202402,셀레늄,"중국, 2023년 셀레늄 수입 전년비 59% 증가‐내수 증가로 작년 셀레늄 수입량은 1,796톤으로 전년도 1,128톤보다 59% 증가. 상위 5개 공급국은 일본, 카자흐스탄, 캐나다, 한국 및 러시아로 이들 수입량은 중국 수입량의 약 67%인 1,211톤.12월 수입량은 100톤으로 전년 동월비 약 38%, 전월비 약 11% 감소‐천연 셀레늄 월평균 가격은 2023년 1월 140~150위안/kg에서 6월 170~175위안/kg(U$23.4~24.4/kg)로 상승했다가 2022년 평균가인 70~140위안/kg보다 높은 165~170위안/kg에서 12월 마감. 이는 다운스트림인 망간업계가 수개월 생산 중단했다가 4월부터 생산 재개하면서천연 셀레늄의 주공급원인 구리업계가 제안가를 인상했기 때문임"
202402,갈륨,"중국 시장, 1월 갈륨 가격 추이‐갈륨금속(99.99% min) : 월초부터 상승세로 월말 시세는 2,150~2,200위안/kg(U$299~305/kg)(EXW D/P)까지 전월 말 대비 90위안/kg 상승‐갈륨금속(99.99999% min) : 월초부터 상승세로 월말 시세는 2,350~2,400위안/kg(U$326~333/kg)(EXW D/P)까지 전월 말 대비 110위안/kg 상승‐갈륨금속(99.99% min) 수출시장 : 월시세는 U$ 390~400/kg(FOB) 선에서 박스권 형성하며전월 말 대비 U$ 10/kg 상승. 미국의 對中 제재에 맞서 2023년 8월부터 반도체 핵심 원료인게르마늄·갈륨 수출을 통제한 이후 거래는 제한적이고 의미 있는 변화는 없음‣ 보고서자료원:ArgusMetals,AsianMetal,코리아PDS"
202402,코발트,"캐나다 광업회사 Sherritt, 2023년 생산실적 연간목표에 약간 미달‐확장 중인 쿠바 Moa 광산에서 평균보다 많은 강수량으로 인해 2023년 同社의 생산량은 니켈28,672톤 및 코발트 2,876톤으로 니켈 생산 목표 29,000~30,000톤 및 코발트 생산 목표2,900~3,100톤에 약간 못 미침. 동사는 부진한 니켈·코발트 시장 상황에 대응하여 캐나다 가공인력 약 10% 감원 등 관련 사업부 합리화를 통해 1,300만 불 절감 계획‐작년 니켈·코발트 시장은 계속 하락세. 2024년 1월 16일 화학 등급 코발트 가격은 U$12.85~14.20/lb로 작년 1월 3일 U$ 19.8~22.0/lb보다 35% 폭락. 1월 16일 LME 니켈 3개월물거래가는 U$ 16,135~16,140/t로 전년 동기 U$ 31,300~31,350/t보다 하락"
202402,코발트,"중국, 2023년 코발트 금속 전년비 두 배 증산‐2023년 코발트 금속 생산량은 금속 환산 약 20,000톤으로 전년비 거의 두 배 증가. 이는 코발트염(salts)보다 금속 가격이 높아 업계가 코발트 금속을 증산하거나 신규 생산프로젝트를 착수했기 Monthly Report희소금속 더프라임때문임. Argus는 당분간 이런 가격 흐름이 계속되어 2024년에도 중국의 금속 생산량은 계속증가할 것으로 예상하나 이로인해 가격 전망에는 부담을 주고 있음‐2023년 중국의 코발트 금속 수입량은 3,737톤으로 전년비 37% 증가, 수출량 3,763톤으로 21%증가. 수급균형에 의해 1월 23일 Argus의 코발트 금속(99.8%) 가격은 1월 18일부터 공장도가205~238위안/kg(U$29~33/kg) 선에서 안정세 유지"
202402,망간,"중국, 2023년 망간 광석 수입 전년비 5% 증가‐2022년 말 이후 코로나19 관련 규제 해제로 인한 가동률 증가 등으로 2023년 망간 광석 수입량은3,141만톤으로 전년비 약 5% 증가. 철강 수요둔화 및 합금의 현물공급 증가로 인한 합금 가격하락의 영향으로 광석의 연평균 수입가는 157불/톤으로 전년도 192불/톤보다 하락. 12월 수입량은229만톤으로 전년비 8%, 전월비 23% 감소. 월평균 수입가는 135불/톤으로 전년 동월비 20%,전월비 5% 하락‐Argus의 실리코망간(65/17) 연평균 가격은 6,815위안/톤(U$953/t)으로 전년 7,691위안/톤보다 11% 하락, 호주산 망간 괴광(塊鑛)(44~46%) 41.63위안/  mtu (DEQ)으로 전년도 51.94위안/mtu (DEQ)보다 19% 하락"
202402,크롬,"세계 시장, 1월 크롬 가격 추이‐유럽(Rotterdam) : 신년 연휴 및 수요부진으로 HC 페로크롬(Cr 60% min C 8% max) 월말시세는 U$ 1.67~1.70/lb 로 전월 말보다 U$0.17/lb 하락. 수요 약세로 LC 페로크롬(Cr 60%min C 0.1% max) 월말 시세는 U$ 2.60~2.65/lb로 전월 말보다 U$ 0.2/lb 하락‐미국(Pittsburgh) : 수요 약세로 HC 페로크롬(Cr 60% min C 8% max)의 월말 시세는U$2.05~2.08/lb로 전월 말 대비 U$ 0.09/lb 하락. 수요 약세로 LC 페로크롬(Cr 60% minC 0.1% max) 월말 시세는 U$ 3.00~3.05/lb로 전월 말보다 U$ 0.25/lb 하락‐러시아 : HC 페로크롬(Cr 60% min C 8.5% max) 월말 시세는 RUB 156~161/kg로 전월말 가격 유지. LC 페로크롬(Cr 65% min C 0.1% max) 월말 시세는 RUB 295~305/kg로전월 말 가격 유지‐남아공산 크롬 정광(40% min) 중국向(CIF) 월말 가격은 U$ 280~285/t로 전월 말 가격 유지.남아공産 크롬 정광(42% min) 중국向(CIF)은 U$ 305~310/t로 전월 말 가격 유지. 터키産크롬 럼프(40% min) 중국向(CIF)은 U$ 310~315/t로 전월 말 가격 유지. 터키産 크롬 정광(46% min) 중국向(CIF)은 U$ 365~370/t로 전월 말 가격 유지. 짐바브웨産 크롬 정광(48%min) 중국向(CIF)은 U$ 360~365/t로 전월 말 가격 유지"
202402,리튬,"캐나다 광산업체 First Phosphate, 북미에서 LFP 생산협약‐同社, 미국 최초의 LFP 전문 신생기업 American Battery Factory(ABF) 및 영국 배터리 연구원Integral Powers 등 3사는 북미에서 LFP 양극 생산을 위한 다자간 계약체결. 이 계약은 ABF가예상하는 2028년 LFP 양극 수요 40,000톤/연을 지원하기 위한 것. ABF는 Arizona주(美)에2025년까지 12억 불 규모 LFP 기반 리튬 이온 배터리 공장을 건설 중임"
202402,리튬,"호주 Lithium Energy, 아르헨티나 솔라로즈(Solaroz) 프로젝트 생산착수‐1월 同社는 Solaroz 염호에서 배터리급  탄산리튬 생산에 착수. 추출된 염수는 리튬 대비마그네슘 비율이 낮아 처리비용 절감 예상됨. 프로젝트 추정 매장량은 LCE 240만톤"
202402,크롬,"중국 시장, 1월 크롬 가격 추이‐HC 페로크롬(Cr 52%min C 8%max(50%~기본)) 월말 시세는 8,550 ~ 8,750위안/톤(U$1,188~1,215/t)  EXW  D/P로 전월 말 가격 유지‐LC 페로크롬(Cr 55%min C 0.25%max(60%~기본)) 월말 시세는 14,900~15,100위안/톤15)EXW(Ex Works. 공장인도 조건) : 매도인이 물품을 운송 차량 적재, 수출관 등을 전혀 하지 않고 자신의 영업장 구내 또는 지정된 장소에서 매수인이 인수할 수 있도록 조치만을 취하는 조건으로 매도인이 최소한의 의무를 가지는 조건. 매수인은 매도인의 영업장 내에서 물품을 가지고 가는 모든 비용과 위험을 부담해야 함16)D/P(Document against Payment. 지급인도 조건) : 수입지의 수입자가 대금을 지급하면 선적서류를 내주는 것. 현지의수입상이 대금을 지급하고 난 뒤에 선적서류를 인도하게 되어 있어 DA(Document against Acceptance. 인수인도 조건)보다는 안전하나 수입상이 돈을 안주고 통관도 안하고 있으면 은행도 행사할 수 있는 강제 권한이 없음 Monthly Report희소금속 더프라임(U$2,070~2,098/t) EXW D/P로 전월 말 대비 100위안/톤 상승. LC 페로크롬(Cr 55%minC 0.1%max(60%~기본)) 월말 시세는 15,200~15,400위안/톤(U$2,111~2,139/t) EXW D/P로 전월 말 보다 200위안/톤 상승‐중국항구에서 남아공産 크롬 정광(40%min)의 월말 시세는 57.0~58.0위안/dmtu로 전월 말보다 1위안/dmtu 하락. 중국항구에서 남아공産 크롬 럼프(lump)(38%min) 월말 시세는50.0~51.0위안/dmtu(U$6.95~7.08/dmtu)로 전월 말 가격 유지‐홍해 사태로 인한 물류대란으로 중국 Tianjin항에서 터키産 크롬 럼프(40%min) 월말 시세는70.0~71.0위안/dmtu(U$9.72~9.86/dmtu)로 전월 말보다 1.0위안/dmtu(U$0.14/dmtu) 상승. 중국항구에서 터키産 크롬정광(46%min) 월말 시세는 68.0~69.0위안/dmtu로 전월 말 가격유지‐수요 증가 및 재고 감소로 Tianjin항에서 짐바브웨産 크롬정광(48%min) 월말 시세는 62.0~63.0위안/dmtu(U$8.61~8.75/dmtu)로 전월 말보다 1위안/dmtu 상승‐중국 수출시장(LC 페로크롬(Cr 60%min C 0.1%max(60%~기본)) : 월말 수출가는U$2.38~2.40/lb로 전월 말 가격 유지(FOB 중국)‐중국 수출시장(크롬 메탈(99%)) : 수요 약세로 월말 수출가는 U$8,700~8,800/t로 전월 말보다U$50/t 하락(FOB 중국)"
202402,리튬,"인도 국영  카빌(KABIL), 아르헨티나 리튬 개발‐同社는 아르헨티나 국영 광산기업 카메멘(Caymen)과 계약을 체결했으며 이를 통해 아르헨티나 카타마르카(Catamarca) 지역의 리튬 염수 5개 광구(약 15,703헥타르)에 대한 탐사·개발권 확보. 여기에 동사는 20억 루피(2,400만 불) 투자계획. 이는 전략 광물의 공급망 구축에집중하고 있는 인도에 염수 형 리튬의 개발 역량을 축적할 기회가 될 것임"
202402,리튬,"볼리비아 리튬공사 YLB,  CBC 컨소시엄(中)과 국내 시범공장 추진‐同社는 CBC와 볼리비아 우유니(Uyuni) 염호에  직접 리튬 추출(DLE) 기술과 생산 용량 탄산리튬 25,000톤/연을 갖춘 시범공장 추진. CBC는 초기에 9,000만 불 투자 예정. 이는 同社가우유니 염호에 리튬 파일럿 플랜트를 건설하기 위해 2023년 1월 러시아 Uranium One Group및 12월 CMEC(中)가 주도하는 중국 컨소시엄과 계약을 체결한 것과 같은 맥락임. 볼리비아의리튬 매장량은 2,300만 톤으로 세계 1위(출처 : USGS)"
202402,리튬,"세계 최대 리튬 생산업체 미국 Albemarle, 비용 때문에 일부 사업 보류‐작년에 거의 80% 하락한 리튬 가격, EV 성장세 둔화로 同社는 비용을 절감하기 위해 2024년Richburg(美)에 건설될 13억불 규모  수산화리튬 50,000톤/연의 리튬 변환 공장, 2025년입주 예정인 Albemarle Technology Park 연구개발센터에 대한 투자 보류. 그 대신에 작년말 준공한 Mishan(中), 호주 Kemerton 리튬 전환 공장의 시운전, Kings Mountain(美) 광산의 허가 취득 등 마무리 단계에 있는 프로젝트에 집중하고 있음"
202402,리튬,"미국 International Battery Company(IBC), 인도에 배터리 공장추진‐同社는 인도 Karnataka주 Bengaluru에 생산 용량 2GWh의 NCM 배터리 공장 건설 및 2025년생산착수 계획. 동사는 현재 한국에 있는 50MWh 시범공장에서 동종의 배터리를 생산하여 인도시장에 공급하고 있음. 2030년까지 인도의 EV 보급률 목표는 30%"
202402,리튬,"현대자동차, 중국 주요 리튬 염(salts) 기업과 장기 구매계약‐同社는 1월 22일, 중국 최대 리튬 생산업체인 Ganfeng Lithium과 2024년부터 4년간 배터리급수산화리튬 구매계약 체결. 2022년 Ganfeng의 생산량은 LCE 총 97,204톤으로 전년비 8.3%증가. 또한, 1월 초에는 Chengxin Lithium과 4년간 수산화리튬 구매계약 체결. 2022년Monthly Report희소금속 더프라임Chengxin 생산량은 리튬 염 47,659톤. EV 성장세 둔화로 리튬 가격은 2022년 11월 말부터하락해 2024년 1월 상반기 탄산리튬 가격은 2년래 최저가 기록"
202402,리튬,"독일 Daimler Truck, 미국 배터리 공장부지로 Marshall 선정‐독일 자동차 제조사 Daimler Truck, 미국 상업용 트럭 제조사 PACCAR 및 대형엔진 제조사Cummins의 계열사 Accelera 등 3사 합작사는 미국 내  LFP 배터리 셀 생산 공장부지로 미시시피주 Marshall 카운티를 선정. 이는 2027년 생산착수 예정. 합작사 지분은 3사 각각 30%,배터리 셀의 설계·제조 기술을 보유한 EVE Energy(中) 10%"
202402,리튬,"칠레 광업공사 코델코(Codelco), 호주 Lithium Power International(LPI) 인수추진‐同社는 1월에 LPI를 주당 A$0.57(37센트)에 매입했고 2월 호주 연방법원의 승인 후 인수 절차를마무리함. 작년 5월, 코델코는 칠레 마리쿤가(Maricunga) 염호의 리튬 농도가 세계에서 두 번째로 좋다고 밝힌 바 있는데 LPI는 이 염호에서 프로젝트를 진행하고 있음 중국, 2023년 탄산리튬 수입 및 수산화리튬 수출 증가‐칠레 및 아르헨티나 등 주요 공급국의 증산으로 2023년 중국의 탄산리튬 수입량은 158,749톤으로 전년비 17% 증가. 총수입량 중 칠레 비중은 87%, 아르헨티나 11%, 한국 0.5%‐국내외 EV의 견조한 판매 증가세로 작년 수산화리튬 수출량은 130,009톤으로 전년비 39% 증가.총수출량 중 한국 비중은 72%, 일본 24%, 스웨덴 2.2%. Argus는 세계 EV 판매량이 2022년1,140만대에서 2023년 1,400만대, 2024년 1,800만대 이상으로 증가 예상함"
202402,리튬,"한국, 2023년 10~12월 탄산리튬 수입 전년비 24% 감소‐10~12월 탄산리튬 수입량은 전년비 24% 감소한 약 8,460톤으로 3개월 연속 전년보다 감소.최대 수입국 칠레 수입량은 27% 감소한 7,560톤, 중국 1,000톤에서 29톤으로 감소‐11월에 포스코가 Pilbara와 율촌 산업단지에 한국 최초 수산화리튬 공장을 완공함에 따라 산화리튬 및 수산화물 수입량은 약 33,830톤으로 64% 급증. 최대 수입국 중국 수입량은 28,240톤으로전년도 18,450톤보다 증가, 두 번째 칠레는 5,140톤으로 두 배 이상 증가‐2023년 한국의 탄산리튬 수입량은 약 50,600톤으로 4% 증가, 탄산리튬 수출량은 6,900톤으로12% 증가. 수입량 중 칠레에서 수입량은 42,970톤으로 전년도 41,050톤에서 증가, 중국 3,540톤으로 전년비 6% 감소, 아르헨티나 2,700톤으로 18% 감소‐2023년 산화리튬 및 수산화물 수입량은 119,720톤으로 69% 급증, 수출량 약 2,270톤으로Monthly Report희소금속 더프라임3배 증가. 최대 공급국 중국에서 수입량은 93,430톤, 칠레 두 배 이상 증가한 22,670톤"
